省份,地市,网点名称,地址,电话,网点类型,来源页面,页码
广东省,江门市,建设银行广东省江门百汇分理处,江门市迎宾路174-186号江门市人民政府行政服务总汇内,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_2.html,2
广东省,江门市,建设银行广东省江门迎宾支行,江门市迎宾大道中46号-6、丰裕路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_2.html,2
广东省,江门市,建设银行广东省江门北街支行,江门市迎宾大道东29号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_2.html,2
广东省,江门市,建设银行广东省江门南宁分理处,江门市新会区朱紫路42号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_2.html,2
广东省,江门市,建设银行广东省江门中心南分理处,江门市新会区中心南路21号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_2.html,2
广东省,江门市,建设银行广东省江门环城分理处,江门市新会区新桥路21号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门西隅分理处,江门市新会区西隅路32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门司前分理处,江门市新会区司前镇前进东路柏菱酒店地下,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门今古洲分理处,江门市新会区三和大道南路47号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门侨建分理处,江门市新会区侨乐路7号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门东庆分理处,江门市新会区会城镇振兴二路16号108,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门人民分理处,江门市新会区会城镇人民路1号101-3、102-1、102-2、102-3、103,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门中心分理处,江门市新会区会城镇仁寿路69、71、73号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门平安分理处,江门市新会区会城镇惠民东路24号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省新会支行,江门市新会区会城镇冈州大道中84号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门同德分理处,江门市新会区会城同德二路8号名苑华庭47座101-105号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门东门分理处,江门市新会区会城侨兴北路16号1座103-105,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门圭峰分理处,江门市新会区会城北园新村22座首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门城区支行,江门市西区大道6号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门外海支行,江门市外海中华大道20号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_3.html,3
广东省,江门市,建设银行广东省江门东风支行,江门市胜利北路8号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门院士路分理处,江门市蓬江区院士路2号105、107、129－132商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门江林支行,江门市农林横路14号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门象山支行,江门市农林东路28号首层10-11A-C轴、28号101-105号铺位及28号201首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门江会支行,江门市江会路3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门江华支行,江门市江华一路108号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门盛华分理处,江门市江华二路6号104、105、106、107、108号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门高新区分理处,江门市江海区金瓯路288号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门江翠支行,江门市江翠路110号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门跃进支行,江门市建设路36号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门建设支行,江门市建设路13号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门市分行,江门市建设二路102号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门直属支行,江门市港口一路90号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门港口支行,江门市港口路一路144号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门甘化支行,江门市甘化厂内榴花阁首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_4.html,4
广东省,江门市,建设银行广东省江门堤东支行,江门市堤东区江华里5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山前进分理处,鹤山市沙坪镇中山路119、121、123、125号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山永安分理处,鹤山市沙坪镇银行路31、33号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山新城分理处,鹤山市沙坪镇新华路183、185号首层及二层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山建新分理处,鹤山市沙坪镇新湖路7号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省鹤山支行,鹤山市沙坪镇新鹤路120、122、124号，裕民路28、30号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山城中分理处,鹤山市沙坪镇新城路28号、30号、32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省江门鹤山文明分理处,鹤山市沙坪镇文明路5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,江门市,建设银行广东省恩平支行,恩平市恩新东路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_334_0_5.html,5
广东省,湛江市,建设银行广东省湛江文明分理处,湛江霞山区文明中路12号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江解放东分理处,湛江霞山区民治分理处145号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江民享支行,湛江霞山区民享路24号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江海景分理处,湛江霞山海宁路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江港口支行,湛江市霞山人民东一路4号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江人民南支行,湛江市霞山人民大道南82号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江海景北分理处,湛江市霞山区人民大道南45号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江民有分理处,湛江市霞山区民有路2号1号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江湖光分理处,湛江市霞山区湖光路15号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江海滨支行,湛江市霞山海景路196号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江海昌分理处,湛江市霞山海昌路20号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江开发区支行,湛江市人民大道中34号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江霞山支行,湛江市人民大道南36号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江南油支行,湛江市坡头区南调路60号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江麻章支行,湛江市麻章区瑞云中路95号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0.html,1
广东省,湛江市,建设银行广东省湛江荷花分理处,湛江市解放西路28号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江霞海分理处,湛江市海滨大道中118号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江海滨三分理处,湛江市海滨大道中10号商场首层14-16铺面,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江东海支行,湛江市东海岛东山镇交通路18号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江南桥支行,湛江市赤坎区椹川大道99号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江寸金支行,湛江市赤坎区寸金路26号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江分行营业室,湛江人民大道中46号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江一区分理处,湛江人民大道中23号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江调丰分理处,湛江赤坎区五一路32号2_3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江农林分理处,湛江赤坎寸金二横路８号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江跃进支行,跃进路79号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江徐闻分理处,徐闻县徐城镇红旗二路146号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江吴川支行,吴川市人民东路建行大厦,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江遂溪支行,遂溪县遂城镇中山路157号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江市政服务中心分理处,人民大道北57号车城二楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_2.html,2
广东省,湛江市,建设银行广东省湛江八一分理处,南海舰队驻麻斜基地院内,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江廉江塘山分理处,廉江市塘山路31号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江廉江支行,廉江市南市北路33号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江雷州支行,雷州市雷城镇群众大道008号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江雷州群众分理处,雷州市雷城镇群众大道002号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江赤坎支行,康顺路21号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江海棠支行,海棠路32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江光复支行,光复路33-41号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江调顺支行,赤坎区湾北路8号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江电厂支行,赤坎区调顺路168号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江百园支行,百园路37号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江凯成储蓄所,湛江霞山海昌路5号凯成商住楼首层7-8铺面,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江创新储蓄所,湛江市霞山人民大道南6号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江云海储蓄所,湛江市海滨大道中南49号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江兴发园储蓄所,湛江市海滨大道,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_3.html,3
广东省,湛江市,建设银行广东省湛江华景储蓄所,湛江市东园路18号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_4.html,4
广东省,湛江市,建设银行广东省湛江民主储蓄所,湛江市赤坎区九二一路潮洲塘小区商业城18号A栋119-126档铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_4.html,4
广东省,湛江市,建设银行广东省湛江建新储蓄所,霞山区建新西路5号盈福苑商住楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_4.html,4
广东省,湛江市,建设银行广东省湛江吴川解放储蓄所,吴川市解放路75号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_4.html,4
广东省,湛江市,建设银行广东省湛江二区储蓄所,坡头区南油二区娱乐中心一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_335_0_4.html,4
